,County,FIPS,Population,State,State Abbreviation,Year
19085,san jacinto,48407,26737,texas,TX,2013
19086,san jacinto,48407,27056,texas,TX,2014
19087,san jacinto,48407,27361,texas,TX,2015
19088,san jacinto,48407,27757,texas,TX,2016
19089,san patricio,48409,64804,texas,TX,2010
19090,san patricio,48409,64455,texas,TX,2011
19091,san patricio,48409,65265,texas,TX,2012
19092,san patricio,48409,66134,texas,TX,2013
19093,san patricio,48409,66638,texas,TX,2014
19094,san patricio,48409,67084,texas,TX,2015
19095,san patricio,48409,67262,texas,TX,2016
19096,san saba,48411,6131,texas,TX,2010
19097,san saba,48411,6037,texas,TX,2011
19098,san saba,48411,5965,texas,TX,2012
19099,san saba,48411,5690,texas,TX,2013
19100,san saba,48411,5816,texas,TX,2014
19101,san saba,48411,5917,texas,TX,2015
19102,san saba,48411,5872,texas,TX,2016
19103,schleicher,48413,3461,texas,TX,2010
19104,schleicher,48413,3307,texas,TX,2011
19105,schleicher,48413,3258,texas,TX,2012
19106,schleicher,48413,3189,texas,TX,2013
19107,schleicher,48413,3163,texas,TX,2014
19108,schleicher,48413,3193,texas,TX,2015
19109,schleicher,48413,3064,texas,TX,2016
19110,scurry,48415,16921,texas,TX,2010
19111,scurry,48415,16876,texas,TX,2011
19112,scurry,48415,17102,texas,TX,2012
19113,scurry,48415,17265,texas,TX,2013
19114,scurry,48415,17399,texas,TX,2014
19115,scurry,48415,17588,texas,TX,2015
19116,scurry,48415,17430,texas,TX,2016
19117,shackelford,48417,3378,texas,TX,2010
19118,shackelford,48417,3338,texas,TX,2011
19119,shackelford,48417,3365,texas,TX,2012
19120,shackelford,48417,3379,texas,TX,2013
19121,shackelford,48417,3324,texas,TX,2014
19122,shackelford,48417,3345,texas,TX,2015
19123,shackelford,48417,3364,texas,TX,2016
19124,shelby,48419,25448,texas,TX,2010
19125,shelby,48419,25730,texas,TX,2011
19126,shelby,48419,26059,texas,TX,2012
19127,shelby,48419,25984,texas,TX,2013
19128,shelby,48419,25667,texas,TX,2014
19129,shelby,48419,25503,texas,TX,2015
19130,shelby,48419,25777,texas,TX,2016
19131,sherman,48421,3034,texas,TX,2010
19132,sherman,48421,3014,texas,TX,2011
19133,sherman,48421,3037,texas,TX,2012
19134,sherman,48421,3069,texas,TX,2013
19135,sherman,48421,3068,texas,TX,2014
19136,sherman,48421,3060,texas,TX,2015
19137,sherman,48421,3075,texas,TX,2016
19138,smith,48423,209714,texas,TX,2010
19139,smith,48423,212653,texas,TX,2011
19140,smith,48423,214707,texas,TX,2012
19141,smith,48423,216426,texas,TX,2013
19142,smith,48423,219517,texas,TX,2014
19143,smith,48423,222410,texas,TX,2015
19144,smith,48423,225305,texas,TX,2016
19145,somervell,48425,8490,texas,TX,2010
19146,somervell,48425,8419,texas,TX,2011
19147,somervell,48425,8545,texas,TX,2012
19148,somervell,48425,8559,texas,TX,2013
19149,somervell,48425,8553,texas,TX,2014
19150,somervell,48425,8613,texas,TX,2015
19151,somervell,48425,8680,texas,TX,2016
19152,starr,48427,60968,texas,TX,2010
19153,starr,48427,61582,texas,TX,2011
19154,starr,48427,61823,texas,TX,2012
19155,starr,48427,62290,texas,TX,2013
19156,starr,48427,62914,texas,TX,2014
19157,starr,48427,63512,texas,TX,2015
19158,starr,48427,63931,texas,TX,2016
19159,stephens,48429,9630,texas,TX,2010
19160,stephens,48429,9526,texas,TX,2011
19161,stephens,48429,9601,texas,TX,2012
19162,stephens,48429,9361,texas,TX,2013
19163,stephens,48429,9338,texas,TX,2014
19164,stephens,48429,9383,texas,TX,2015
19165,stephens,48429,9408,texas,TX,2016
19166,sterling,48431,1143,texas,TX,2010
19167,sterling,48431,1169,texas,TX,2011
19168,sterling,48431,1187,texas,TX,2012
19169,sterling,48431,1226,texas,TX,2013
19170,sterling,48431,1335,texas,TX,2014
19171,sterling,48431,1331,texas,TX,2015
19172,sterling,48431,1351,texas,TX,2016
19173,stonewall,48433,1490,texas,TX,2010
19174,stonewall,48433,1463,texas,TX,2011
19175,stonewall,48433,1452,texas,TX,2012
19176,stonewall,48433,1418,texas,TX,2013
19177,stonewall,48433,1387,texas,TX,2014
19178,stonewall,48433,1399,texas,TX,2015
19179,stonewall,48433,1402,texas,TX,2016
19180,sutton,48435,4128,texas,TX,2010
19181,sutton,48435,3988,texas,TX,2011
19182,sutton,48435,3914,texas,TX,2012
19183,sutton,48435,3981,texas,TX,2013
19184,sutton,48435,3959,texas,TX,2014
19185,sutton,48435,3896,texas,TX,2015
19186,sutton,48435,3865,texas,TX,2016
19187,swisher,48437,7854,texas,TX,2010
19188,swisher,48437,7800,texas,TX,2011
19189,swisher,48437,7842,texas,TX,2012
19190,swisher,48437,7717,texas,TX,2013
19191,swisher,48437,7552,texas,TX,2014
19192,swisher,48437,7481,texas,TX,2015
19193,swisher,48437,7440,texas,TX,2016
19194,tarrant,48439,1809034,texas,TX,2010
19195,tarrant,48439,1847875,texas,TX,2011
19196,tarrant,48439,1882399,texas,TX,2012
19197,tarrant,48439,1913133,texas,TX,2013
19198,tarrant,48439,1945378,texas,TX,2014
19199,tarrant,48439,1983642,texas,TX,2015
19200,tarrant,48439,2021746,texas,TX,2016
19201,taylor,48441,131506,texas,TX,2010
19202,taylor,48441,132858,texas,TX,2011
19203,taylor,48441,134095,texas,TX,2012
19204,taylor,48441,133893,texas,TX,2013
19205,taylor,48441,134794,texas,TX,2014
19206,taylor,48441,135915,texas,TX,2015
19207,taylor,48441,135962,texas,TX,2016
19208,terrell,48443,984,texas,TX,2010
19209,terrell,48443,950,texas,TX,2011
19210,terrell,48443,921,texas,TX,2012
19211,terrell,48443,891,texas,TX,2013
19212,terrell,48443,907,texas,TX,2014
19213,terrell,48443,864,texas,TX,2015
19214,terrell,48443,818,texas,TX,2016
19215,terry,48445,12651,texas,TX,2010
19216,terry,48445,12645,texas,TX,2011
19217,terry,48445,12610,texas,TX,2012
19218,terry,48445,12695,texas,TX,2013
19219,terry,48445,12782,texas,TX,2014
19220,terry,48445,12755,texas,TX,2015
19221,terry,48445,12826,texas,TX,2016
19222,throckmorton,48447,1641,texas,TX,2010
19223,throckmorton,48447,1637,texas,TX,2011
19224,throckmorton,48447,1610,texas,TX,2012
19225,throckmorton,48447,1606,texas,TX,2013
19226,throckmorton,48447,1612,texas,TX,2014
19227,throckmorton,48447,1559,texas,TX,2015
19228,throckmorton,48447,1548,texas,TX,2016
19229,titus,48449,32334,texas,TX,2010
19230,titus,48449,32423,texas,TX,2011
19231,titus,48449,32634,texas,TX,2012
19232,titus,48449,32623,texas,TX,2013
19233,titus,48449,32460,texas,TX,2014
19234,titus,48449,32720,texas,TX,2015
19235,titus,48449,32615,texas,TX,2016
19236,tom green,48451,110224,texas,TX,2010
19237,tom green,48451,111753,texas,TX,2011
19238,tom green,48451,113318,texas,TX,2012
19239,tom green,48451,114722,texas,TX,2013
19240,tom green,48451,116401,texas,TX,2014
19241,tom green,48451,117598,texas,TX,2015
19242,tom green,48451,117792,texas,TX,2016
19243,travis,48453,1024266,texas,TX,2010
19244,travis,48453,1061687,texas,TX,2011
19245,travis,48453,1096535,texas,TX,2012
19246,travis,48453,1121960,texas,TX,2013
19247,travis,48453,1151387,texas,TX,2014
19248,travis,48453,1178292,texas,TX,2015
19249,travis,48453,1204582,texas,TX,2016
19250,trinity,48455,14585,texas,TX,2010
19251,trinity,48455,14687,texas,TX,2011
19252,trinity,48455,14370,texas,TX,2012
19253,trinity,48455,14441,texas,TX,2013
19254,trinity,48455,14276,texas,TX,2014
19255,trinity,48455,14507,texas,TX,2015
19256,trinity,48455,14513,texas,TX,2016
19257,tyler,48457,21766,texas,TX,2010
19258,tyler,48457,21660,texas,TX,2011
19259,tyler,48457,21484,texas,TX,2012
19260,tyler,48457,21495,texas,TX,2013
19261,tyler,48457,21448,texas,TX,2014
19262,tyler,48457,21364,texas,TX,2015
19263,tyler,48457,21434,texas,TX,2016
19264,upshur,48459,39309,texas,TX,2010
19265,upshur,48459,39733,texas,TX,2011
19266,upshur,48459,39920,texas,TX,2012
19267,upshur,48459,39757,texas,TX,2013
19268,upshur,48459,40245,texas,TX,2014
19269,upshur,48459,40381,texas,TX,2015
19270,upshur,48459,40864,texas,TX,2016
19271,upton,48461,3355,texas,TX,2010
19272,upton,48461,3282,texas,TX,2011
19273,upton,48461,3261,texas,TX,2012
19274,upton,48461,3384,texas,TX,2013
19275,upton,48461,3479,texas,TX,2014
19276,upton,48461,3650,texas,TX,2015
19277,upton,48461,3697,texas,TX,2016
19278,uvalde,48463,26405,texas,TX,2010
19279,uvalde,48463,26565,texas,TX,2011
19280,uvalde,48463,26715,texas,TX,2012
19281,uvalde,48463,26848,texas,TX,2013
19282,uvalde,48463,27062,texas,TX,2014
19283,uvalde,48463,26925,texas,TX,2015
19284,uvalde,48463,27106,texas,TX,2016
19285,val verde,48465,48879,texas,TX,2010
19286,val verde,48465,48950,texas,TX,2011
19287,val verde,48465,48923,texas,TX,2012
19288,val verde,48465,49010,texas,TX,2013
19289,val verde,48465,48808,texas,TX,2014
19290,val verde,48465,48906,texas,TX,2015
19291,val verde,48465,48953,texas,TX,2016
19292,van zandt,48467,52579,texas,TX,2010
19293,van zandt,48467,52491,texas,TX,2011
19294,van zandt,48467,52192,texas,TX,2012
19295,van zandt,48467,52317,texas,TX,2013
19296,van zandt,48467,52750,texas,TX,2014
19297,van zandt,48467,53410,texas,TX,2015
19298,van zandt,48467,54377,texas,TX,2016
19299,victoria,48469,86793,texas,TX,2010
19300,victoria,48469,87530,texas,TX,2011
19301,victoria,48469,89067,texas,TX,2012
19302,victoria,48469,90058,texas,TX,2013
19303,victoria,48469,90988,texas,TX,2014
19304,victoria,48469,92082,texas,TX,2015
19305,victoria,48469,92379,texas,TX,2016
19306,walker,48471,67861,texas,TX,2010
19307,walker,48471,68408,texas,TX,2011
19308,walker,48471,68596,texas,TX,2012
19309,walker,48471,69426,texas,TX,2013
19310,walker,48471,70001,texas,TX,2014
19311,walker,48471,70718,texas,TX,2015
19312,walker,48471,71701,texas,TX,2016
19313,waller,48473,43205,texas,TX,2010
19314,waller,48473,44088,texas,TX,2011
19315,waller,48473,44353,texas,TX,2012
19316,waller,48473,45413,texas,TX,2013
19317,waller,48473,46798,texas,TX,2014
19318,waller,48473,48639,texas,TX,2015
19319,waller,48473,50058,texas,TX,2016
19320,ward,48475,10658,texas,TX,2010
19321,ward,48475,10672,texas,TX,2011
19322,ward,48475,10825,texas,TX,2012
19323,ward,48475,11211,texas,TX,2013
19324,ward,48475,11578,texas,TX,2014
19325,ward,48475,11639,texas,TX,2015
19326,ward,48475,11589,texas,TX,2016
19327,washington,48477,33718,texas,TX,2010
19328,washington,48477,33957,texas,TX,2011
19329,washington,48477,33911,texas,TX,2012
19330,washington,48477,34191,texas,TX,2013
19331,washington,48477,34411,texas,TX,2014
19332,washington,48477,34869,texas,TX,2015
19333,washington,48477,34821,texas,TX,2016
19334,webb,48479,250304,texas,TX,2010
19335,webb,48479,255598,texas,TX,2011
19336,webb,48479,259964,texas,TX,2012
19337,webb,48479,263962,texas,TX,2013
19338,webb,48479,267168,texas,TX,2014
19339,webb,48479,269795,texas,TX,2015
19340,webb,48479,272401,texas,TX,2016
19341,wharton,48481,41280,texas,TX,2010
19342,wharton,48481,41260,texas,TX,2011
19343,wharton,48481,41064,texas,TX,2012
19344,wharton,48481,41095,texas,TX,2013
19345,wharton,48481,41073,texas,TX,2014
19346,wharton,48481,41379,texas,TX,2015
19347,wharton,48481,41634,texas,TX,2016
19348,wheeler,48483,5410,texas,TX,2010
19349,wheeler,48483,5445,texas,TX,2011
19350,wheeler,48483,5590,texas,TX,2012
19351,wheeler,48483,5719,texas,TX,2013
19352,wheeler,48483,5702,texas,TX,2014
19353,wheeler,48483,5668,texas,TX,2015
19354,wheeler,48483,5548,texas,TX,2016
19355,wichita,48485,131500,texas,TX,2010
19356,wichita,48485,130776,texas,TX,2011
19357,wichita,48485,131652,texas,TX,2012
19358,wichita,48485,132134,texas,TX,2013
19359,wichita,48485,132573,texas,TX,2014
19360,wichita,48485,130871,texas,TX,2015
19361,wichita,48485,131310,texas,TX,2016
19362,wilbarger,48487,13535,texas,TX,2010
19363,wilbarger,48487,13440,texas,TX,2011
19364,wilbarger,48487,13272,texas,TX,2012
19365,wilbarger,48487,13185,texas,TX,2013
19366,wilbarger,48487,12970,texas,TX,2014
19367,wilbarger,48487,13049,texas,TX,2015
19368,wilbarger,48487,12894,texas,TX,2016
19369,willacy,48489,22134,texas,TX,2010
19370,willacy,48489,22166,texas,TX,2011
19371,willacy,48489,22198,texas,TX,2012
19372,willacy,48489,22027,texas,TX,2013
19373,willacy,48489,21943,texas,TX,2014
19374,willacy,48489,21882,texas,TX,2015
19375,willacy,48489,21760,texas,TX,2016
19376,williamson,48491,422679,texas,TX,2010
19377,williamson,48491,442177,texas,TX,2011
19378,williamson,48491,456070,texas,TX,2012
19379,williamson,48491,470448,texas,TX,2013
19380,williamson,48491,488385,texas,TX,2014
19381,williamson,48491,507420,texas,TX,2015
19382,williamson,48491,527769,texas,TX,2016
19383,wilson,48493,42918,texas,TX,2010
19384,wilson,48493,43668,texas,TX,2011
19385,wilson,48493,44356,texas,TX,2012
19386,wilson,48493,45228,texas,TX,2013
19387,wilson,48493,46143,texas,TX,2014
19388,wilson,48493,47162,texas,TX,2015
19389,wilson,48493,48190,texas,TX,2016
19390,winkler,48495,7110,texas,TX,2010
19391,winkler,48495,7161,texas,TX,2011
19392,winkler,48495,7365,texas,TX,2012
19393,winkler,48495,7631,texas,TX,2013
19394,winkler,48495,7815,texas,TX,2014
19395,winkler,48495,7995,texas,TX,2015
19396,winkler,48495,7872,texas,TX,2016
19397,wise,48497,59127,texas,TX,2010
19398,wise,48497,59953,texas,TX,2011
19399,wise,48497,60398,texas,TX,2012
19400,wise,48497,61008,texas,TX,2013
19401,wise,48497,61715,texas,TX,2014
19402,wise,48497,62864,texas,TX,2015
19403,wise,48497,64465,texas,TX,2016
19404,wood,48499,41964,texas,TX,2010
19405,wood,48499,42140,texas,TX,2011
19406,wood,48499,42444,texas,TX,2012
19407,wood,48499,42401,texas,TX,2013
19408,wood,48499,42818,texas,TX,2014
19409,wood,48499,43220,texas,TX,2015
19410,wood,48499,43823,texas,TX,2016
19411,yoakum,48501,7879,texas,TX,2010
19412,yoakum,48501,7960,texas,TX,2011
19413,yoakum,48501,8037,texas,TX,2012
19414,yoakum,48501,8206,texas,TX,2013
19415,yoakum,48501,8382,texas,TX,2014
19416,yoakum,48501,8623,texas,TX,2015
19417,yoakum,48501,8625,texas,TX,2016
19418,young,48503,18550,texas,TX,2010
19419,young,48503,18346,texas,TX,2011
19420,young,48503,18277,texas,TX,2012
19421,young,48503,18358,texas,TX,2013
19422,young,48503,18266,texas,TX,2014
19423,young,48503,18146,texas,TX,2015
19424,young,48503,18079,texas,TX,2016
19425,zapata,48505,14018,texas,TX,2010
19426,zapata,48505,14223,texas,TX,2011
19427,zapata,48505,14269,texas,TX,2012
19428,zapata,48505,14393,texas,TX,2013
19429,zapata,48505,14396,texas,TX,2014
19430,zapata,48505,14516,texas,TX,2015
19431,zapata,48505,14449,texas,TX,2016
19432,zavala,48507,11677,texas,TX,2010
19433,zavala,48507,11865,texas,TX,2011
19434,zavala,48507,12002,texas,TX,2012
19435,zavala,48507,12187,texas,TX,2013
19436,zavala,48507,12236,texas,TX,2014
19437,zavala,48507,12296,texas,TX,2015
19438,zavala,48507,12091,texas,TX,2016
19439,beaver,49001,6629,utah,UT,2010
19440,beaver,49001,6558,utah,UT,2011
19441,beaver,49001,6505,utah,UT,2012
19442,beaver,49001,6462,utah,UT,2013
19443,beaver,49001,6426,utah,UT,2014
19444,beaver,49001,6344,utah,UT,2015
19445,beaver,49001,6454,utah,UT,2016
19446,box elder,49003,49975,utah,UT,2010
19447,box elder,49003,50240,utah,UT,2011
19448,box elder,49003,50201,utah,UT,2012
19449,box elder,49003,50734,utah,UT,2013
19450,box elder,49003,51302,utah,UT,2014
19451,box elder,49003,51821,utah,UT,2015
19452,box elder,49003,52974,utah,UT,2016
19453,cache,49005,112656,utah,UT,2010
19454,cache,49005,114810,utah,UT,2011
19455,cache,49005,115858,utah,UT,2012
19456,cache,49005,117043,utah,UT,2013
19457,cache,49005,117867,utah,UT,2014
19458,cache,49005,119748,utah,UT,2015
19459,cache,49005,122342,utah,UT,2016
19460,carbon,49007,21403,utah,UT,2010
19461,carbon,49007,21306,utah,UT,2011
19462,carbon,49007,21230,utah,UT,2012
19463,carbon,49007,20908,utah,UT,2013
19464,carbon,49007,20621,utah,UT,2014
19465,carbon,49007,20366,utah,UT,2015
19466,carbon,49007,20371,utah,UT,2016
19467,daggett,49009,1059,utah,UT,2010
19468,daggett,49009,1162,utah,UT,2011
19469,daggett,49009,1094,utah,UT,2012
19470,daggett,49009,1139,utah,UT,2013
19471,daggett,49009,1123,utah,UT,2014
19472,daggett,49009,1106,utah,UT,2015
19473,daggett,49009,1081,utah,UT,2016
19474,davis,49011,306479,utah,UT,2010
19475,davis,49011,311899,utah,UT,2011
19476,davis,49011,315911,utah,UT,2012
19477,davis,49011,322306,utah,UT,2013
19478,davis,49011,328778,utah,UT,2014
19479,davis,49011,334834,utah,UT,2015
19480,davis,49011,341329,utah,UT,2016
19481,duchesne,49013,18607,utah,UT,2010
19482,duchesne,49013,18705,utah,UT,2011
19483,duchesne,49013,19013,utah,UT,2012
19484,duchesne,49013,19973,utah,UT,2013
19485,duchesne,49013,20214,utah,UT,2014
19486,duchesne,49013,20766,utah,UT,2015
19487,duchesne,49013,20315,utah,UT,2016
19488,emery,49015,10976,utah,UT,2010
19489,emery,49015,10984,utah,UT,2011
19490,emery,49015,10938,utah,UT,2012
19491,emery,49015,10759,utah,UT,2013
19492,emery,49015,10637,utah,UT,2014
19493,emery,49015,10356,utah,UT,2015
19494,emery,49015,10222,utah,UT,2016
19495,garfield,49017,5172,utah,UT,2010
19496,garfield,49017,5149,utah,UT,2011
19497,garfield,49017,5063,utah,UT,2012
19498,garfield,49017,5033,utah,UT,2013
19499,garfield,49017,5012,utah,UT,2014
19500,garfield,49017,4978,utah,UT,2015
19501,garfield,49017,5000,utah,UT,2016
19502,grand,49019,9225,utah,UT,2010
19503,grand,49019,9296,utah,UT,2011
19504,grand,49019,9355,utah,UT,2012
19505,grand,49019,9374,utah,UT,2013
19506,grand,49019,9469,utah,UT,2014
19507,grand,49019,9547,utah,UT,2015
19508,grand,49019,9656,utah,UT,2016
19509,iron,49021,46163,utah,UT,2010
19510,iron,49021,46620,utah,UT,2011
19511,iron,49021,46642,utah,UT,2012
19512,iron,49021,46532,utah,UT,2013
19513,iron,49021,47050,utah,UT,2014
19514,iron,49021,48139,utah,UT,2015
19515,iron,49021,49796,utah,UT,2016
19516,juab,49023,10246,utah,UT,2010
19517,juab,49023,10311,utah,UT,2011
19518,juab,49023,10295,utah,UT,2012
19519,juab,49023,10262,utah,UT,2013
19520,juab,49023,10411,utah,UT,2014
19521,juab,49023,10545,utah,UT,2015
19522,juab,49023,11003,utah,UT,2016
19523,kane,49025,7125,utah,UT,2010
19524,kane,49025,7293,utah,UT,2011
19525,kane,49025,7173,utah,UT,2012
19526,kane,49025,7122,utah,UT,2013
19527,kane,49025,7169,utah,UT,2014
19528,kane,49025,7046,utah,UT,2015
19529,kane,49025,7326,utah,UT,2016
19530,millard,49027,12503,utah,UT,2010
19531,millard,49027,12557,utah,UT,2011
19532,millard,49027,12454,utah,UT,2012
19533,millard,49027,12546,utah,UT,2013
19534,millard,49027,12537,utah,UT,2014
19535,millard,49027,12628,utah,UT,2015
19536,millard,49027,12682,utah,UT,2016
19537,morgan,49029,9469,utah,UT,2010
19538,morgan,49029,9652,utah,UT,2011
19539,morgan,49029,9803,utah,UT,2012
19540,morgan,49029,10206,utah,UT,2013
19541,morgan,49029,10590,utah,UT,2014
19542,morgan,49029,11030,utah,UT,2015
19543,morgan,49029,11373,utah,UT,2016
19544,piute,49031,1556,utah,UT,2010
19545,piute,49031,1499,utah,UT,2011
19546,piute,49031,1497,utah,UT,2012
19547,piute,49031,1487,utah,UT,2013
19548,piute,49031,1467,utah,UT,2014
19549,piute,49031,1492,utah,UT,2015
19550,piute,49031,1463,utah,UT,2016
19551,rich,49033,2264,utah,UT,2010
19552,rich,49033,2295,utah,UT,2011
19553,rich,49033,2256,utah,UT,2012
19554,rich,49033,2264,utah,UT,2013
19555,rich,49033,2274,utah,UT,2014
19556,rich,49033,2298,utah,UT,2015
19557,rich,49033,2306,utah,UT,2016
19558,salt lake,49035,1029655,utah,UT,2010
19559,salt lake,49035,1048313,utah,UT,2011
19560,salt lake,49035,1064489,utah,UT,2012
19561,salt lake,49035,1080830,utah,UT,2013
19562,salt lake,49035,1091271,utah,UT,2014
19563,salt lake,49035,1104372,utah,UT,2015
19564,salt lake,49035,1121379,utah,UT,2016
19565,san juan,49037,14746,utah,UT,2010
19566,san juan,49037,14837,utah,UT,2011
19567,san juan,49037,15034,utah,UT,2012
19568,san juan,49037,14988,utah,UT,2013
19569,san juan,49037,15052,utah,UT,2014
19570,san juan,49037,15238,utah,UT,2015
19571,san juan,49037,15329,utah,UT,2016
19572,sanpete,49039,27822,utah,UT,2010
19573,sanpete,49039,28004,utah,UT,2011
19574,sanpete,49039,27950,utah,UT,2012
19575,sanpete,49039,28128,utah,UT,2013
19576,sanpete,49039,28307,utah,UT,2014
19577,sanpete,49039,28686,utah,UT,2015
19578,sanpete,49039,29303,utah,UT,2016
19579,sevier,49041,20802,utah,UT,2010
19580,sevier,49041,20870,utah,UT,2011
19581,sevier,49041,20659,utah,UT,2012
19582,sevier,49041,20752,utah,UT,2013
19583,sevier,49041,20734,utah,UT,2014
19584,sevier,49041,20857,utah,UT,2015
19585,sevier,49041,21147,utah,UT,2016
19586,summit,49043,36324,utah,UT,2010
19587,summit,49043,37438,utah,UT,2011
19588,summit,49043,37899,utah,UT,2012
19589,summit,49043,38461,utah,UT,2013
19590,summit,49043,39099,utah,UT,2014
19591,summit,49043,39599,utah,UT,2015
19592,summit,49043,40390,utah,UT,2016
